id,houryear,dayyear,monthyear,dckwh
6556,6556,274,10,0
6557,6557,274,10,0
6558,6558,274,10,0
6559,6559,274,10,17.598742
6560,6560,274,10,201.75925
6561,6561,274,10,953.540313
6562,6562,274,10,1974.183875
6563,6563,274,10,1736.316
6564,6564,274,10,2128.28975
6565,6565,274,10,2840.79475
6566,6566,274,10,1566.419125
6567,6567,274,10,2537.65175
6568,6568,274,10,1423.472125
6569,6569,274,10,451.712125
6570,6570,274,10,72.935555
6571,6571,274,10,0
6572,6572,274,10,0
6573,6573,274,10,0
6574,6574,274,10,0
6575,6575,274,10,0
6576,6576,274,10,0
6577,6577,275,10,0
6578,6578,275,10,0
6579,6579,275,10,0
6580,6580,275,10,0
6581,6581,275,10,0
6582,6582,275,10,0
6583,6583,275,10,279.795469
6584,6584,275,10,1235.0975
6585,6585,275,10,2183.31975
6586,6586,275,10,1942.574125
6587,6587,275,10,2011.055125
6588,6588,275,10,1839.20075
6589,6589,275,10,2168.6605
6590,6590,275,10,3192.30525
6591,6591,275,10,2598.6465
6592,6592,275,10,1812.423625
6593,6593,275,10,826.021063
6594,6594,275,10,75.342617
6595,6595,275,10,0
6596,6596,275,10,0
6597,6597,275,10,0
6598,6598,275,10,0
6599,6599,275,10,0
6600,6600,275,10,0
6601,6601,276,10,0
6602,6602,276,10,0
6603,6603,276,10,0
6604,6604,276,10,0
6605,6605,276,10,0
6606,6606,276,10,0
6607,6607,276,10,251.545766
6608,6608,276,10,1096.600875
6609,6609,276,10,1941.868125
6610,6610,276,10,2599.48375
6611,6611,276,10,949.528313
6612,6612,276,10,2668.21
6613,6613,276,10,1965.286125
6614,6614,276,10,1708.64675
6615,6615,276,10,1679.404375
6616,6616,276,10,924.707313
6617,6617,276,10,220.892547
6618,6618,276,10,0
6619,6619,276,10,0
6620,6620,276,10,0
6621,6621,276,10,0
6622,6622,276,10,0
6623,6623,276,10,0
6624,6624,276,10,0
6625,6625,277,10,0
6626,6626,277,10,0
6627,6627,277,10,0
6628,6628,277,10,0
6629,6629,277,10,0
6630,6630,277,10,0
6631,6631,277,10,120.98157
6632,6632,277,10,618.894125
6633,6633,277,10,1211.713125
6634,6634,277,10,1714.5675
6635,6635,277,10,1384.55975
6636,6636,277,10,2719.44725
6637,6637,277,10,3183.9885
6638,6638,277,10,1939.206125
6639,6639,277,10,1143.717375
6640,6640,277,10,353.833375
6641,6641,277,10,237.943969
6642,6642,277,10,0
6643,6643,277,10,0
6644,6644,277,10,0
6645,6645,277,10,0
6646,6646,277,10,0
6647,6647,277,10,0
6648,6648,277,10,0
6649,6649,278,10,0
6650,6650,278,10,0
6651,6651,278,10,0
6652,6652,278,10,0
6653,6653,278,10,0
6654,6654,278,10,0
6655,6655,278,10,49.506504
6656,6656,278,10,357.331406
6657,6657,278,10,1560.229
6658,6658,278,10,3012.263
6659,6659,278,10,3438.10425
6660,6660,278,10,3613.83775
6661,6661,278,10,3526.01975
6662,6662,278,10,3211.431
6663,6663,278,10,2640.75225
6664,6664,278,10,1829.5335
6665,6665,278,10,488.781563
6666,6666,278,10,0
6667,6667,278,10,0
6668,6668,278,10,0
6669,6669,278,10,0
6670,6670,278,10,0
6671,6671,278,10,0
6672,6672,278,10,0
6673,6673,279,10,0
6674,6674,279,10,0
6675,6675,279,10,0
6676,6676,279,10,0
6677,6677,279,10,0
6678,6678,279,10,0
6679,6679,279,10,99.947813
6680,6680,279,10,775.585063
6681,6681,279,10,1024.715
6682,6682,279,10,1586.90975
6683,6683,279,10,2372.72575
6684,6684,279,10,2326.656
6685,6685,279,10,2568.317
6686,6686,279,10,2692.579
6687,6687,279,10,2337.991
6688,6688,279,10,1131.641875
6689,6689,279,10,789.803375
6690,6690,279,10,0
6691,6691,279,10,0
6692,6692,279,10,0
6693,6693,279,10,0
6694,6694,279,10,0
6695,6695,279,10,0
6696,6696,279,10,0
6697,6697,280,10,0
6698,6698,280,10,0
6699,6699,280,10,0
6700,6700,280,10,0
6701,6701,280,10,0
6702,6702,280,10,0
6703,6703,280,10,261.03575
6704,6704,280,10,1203.448625
6705,6705,280,10,2151.84825
6706,6706,280,10,2835.32875
6707,6707,280,10,3248.795
6708,6708,280,10,2446.6005
6709,6709,280,10,3363.1515
6710,6710,280,10,3005.8755
6711,6711,280,10,2465.32975
6712,6712,280,10,1672.996375
6713,6713,280,10,716.384188
6714,6714,280,10,0
6715,6715,280,10,0
6716,6716,280,10,0
6717,6717,280,10,0
6718,6718,280,10,0
6719,6719,280,10,0
6720,6720,280,10,0
6721,6721,281,10,0
6722,6722,281,10,0
6723,6723,281,10,0
6724,6724,281,10,0
6725,6725,281,10,0
6726,6726,281,10,0
6727,6727,281,10,265.730125
6728,6728,281,10,1221.899625
6729,6729,281,10,2192.63975
6730,6730,281,10,2874.0565
6731,6731,281,10,3301.904
6732,6732,281,10,3470.65225
6733,6733,281,10,3398.09225
6734,6734,281,10,3085.74125
6735,6735,281,10,2535.4915
6736,6736,281,10,1739.485125
6737,6737,281,10,747.843625
6738,6738,281,10,0
6739,6739,281,10,0
6740,6740,281,10,0
6741,6741,281,10,0
6742,6742,281,10,0
6743,6743,281,10,0
6744,6744,281,10,0
6745,6745,282,10,0
6746,6746,282,10,0
6747,6747,282,10,0
6748,6748,282,10,0
6749,6749,282,10,0
6750,6750,282,10,0
6751,6751,282,10,235.023938
6752,6752,282,10,1146.347625
6753,6753,282,10,2063.67625
6754,6754,282,10,2721.02225
6755,6755,282,10,3149.75125
6756,6756,282,10,3325.0875
6757,6757,282,10,3269.75
6758,6758,282,10,2967.793
6759,6759,282,10,2449.28075
6760,6760,282,10,1656.849375
6761,6761,282,10,695.754625
6762,6762,282,10,0
6763,6763,282,10,0
6764,6764,282,10,0
6765,6765,282,10,0
6766,6766,282,10,0
6767,6767,282,10,0
6768,6768,282,10,0
6769,6769,283,10,0
6770,6770,283,10,0
6771,6771,283,10,0
6772,6772,283,10,0
6773,6773,283,10,0
6774,6774,283,10,0
6775,6775,283,10,199.03025
6776,6776,283,10,1069.519625
6777,6777,283,10,1964.93375
6778,6778,283,10,2610.7815
6779,6779,283,10,3056.4235
6780,6780,283,10,2558.4575
6781,6781,283,10,3135.14625
6782,6782,283,10,2765.5595
6783,6783,283,10,2177.17425
6784,6784,283,10,1402.13425
6785,6785,283,10,498.556594
6786,6786,283,10,0
6787,6787,283,10,0
6788,6788,283,10,0
6789,6789,283,10,0
6790,6790,283,10,0
6791,6791,283,10,0
6792,6792,283,10,0
6793,6793,284,10,0
6794,6794,284,10,0
6795,6795,284,10,0
6796,6796,284,10,0
6797,6797,284,10,0
6798,6798,284,10,0
6799,6799,284,10,30.825271
6800,6800,284,10,66.020492
6801,6801,284,10,192.934156
6802,6802,284,10,527.9975
6803,6803,284,10,799.132
6804,6804,284,10,456.643938
6805,6805,284,10,748.817688
6806,6806,284,10,622.825
6807,6807,284,10,318.290063
6808,6808,284,10,143.674531
6809,6809,284,10,135.430813
6810,6810,284,10,0
6811,6811,284,10,0
6812,6812,284,10,0
6813,6813,284,10,0
6814,6814,284,10,0
6815,6815,284,10,0
6816,6816,284,10,0
6817,6817,285,10,0
6818,6818,285,10,0
6819,6819,285,10,0
6820,6820,285,10,0
6821,6821,285,10,0
6822,6822,285,10,0
6823,6823,285,10,8.767727
6824,6824,285,10,139.3435
6825,6825,285,10,753.98575
6826,6826,285,10,251.652875
6827,6827,285,10,607.235125
6828,6828,285,10,3429.74975
6829,6829,285,10,2400.9935
6830,6830,285,10,839.353188
6831,6831,285,10,2464.48925
6832,6832,285,10,823.484313
6833,6833,285,10,64.99598
6834,6834,285,10,0
6835,6835,285,10,0
6836,6836,285,10,0
6837,6837,285,10,0
6838,6838,285,10,0
6839,6839,285,10,0
6840,6840,285,10,0
6841,6841,286,10,0
6842,6842,286,10,0
6843,6843,286,10,0
6844,6844,286,10,0
6845,6845,286,10,0
6846,6846,286,10,0
6847,6847,286,10,238.604594
6848,6848,286,10,1224.2605
6849,6849,286,10,2248.16075
6850,6850,286,10,2992.9025
6851,6851,286,10,3466.28925
6852,6852,286,10,3646.78775
6853,6853,286,10,3556.9505
6854,6854,286,10,3225.2195
6855,6855,286,10,2616.87925
6856,6856,286,10,1746.412375
6857,6857,286,10,674.749063
6858,6858,286,10,0
6859,6859,286,10,0
6860,6860,286,10,0
6861,6861,286,10,0
6862,6862,286,10,0
6863,6863,286,10,0
6864,6864,286,10,0
6865,6865,287,10,0
6866,6866,287,10,0
6867,6867,287,10,0
6868,6868,287,10,0
6869,6869,287,10,0
6870,6870,287,10,0
6871,6871,287,10,229.854
6872,6872,287,10,1215.0125
6873,6873,287,10,2228.71275
6874,6874,287,10,2946.645
6875,6875,287,10,3411.1525
6876,6876,287,10,3573.70075
6877,6877,287,10,2490.74725
6878,6878,287,10,451.582563
6879,6879,287,10,848.714813
6880,6880,287,10,215.549156
6881,6881,287,10,583.967
6882,6882,287,10,0
6883,6883,287,10,0
6884,6884,287,10,0
6885,6885,287,10,0
6886,6886,287,10,0
6887,6887,287,10,0
6888,6888,287,10,0
6889,6889,288,10,0
6890,6890,288,10,0
6891,6891,288,10,0
6892,6892,288,10,0
6893,6893,288,10,0
6894,6894,288,10,0
6895,6895,288,10,185.847641
6896,6896,288,10,1108.8035
6897,6897,288,10,2099.4745
6898,6898,288,10,2812.23025
6899,6899,288,10,2502.87025
6900,6900,288,10,1042.976063
6901,6901,288,10,854.136438
6902,6902,288,10,887.317375
6903,6903,288,10,2062.05175
6904,6904,288,10,668.301125
6905,6905,288,10,585.341688
6906,6906,288,10,0
6907,6907,288,10,0
6908,6908,288,10,0
6909,6909,288,10,0
6910,6910,288,10,0
6911,6911,288,10,0
6912,6912,288,10,0
6913,6913,289,10,0
6914,6914,289,10,0
6915,6915,289,10,0
6916,6916,289,10,0
6917,6917,289,10,0
6918,6918,289,10,0
6919,6919,289,10,182.59375
6920,6920,289,10,1120.270625
6921,6921,289,10,2093.68575
6922,6922,289,10,2803.1245
6923,6923,289,10,3240.835
6924,6924,289,10,3411.66425
6925,6925,289,10,2704.6135
6926,6926,289,10,3008.75325
6927,6927,289,10,2399.33375
6928,6928,289,10,1550.935375
6929,6929,289,10,387.399563
6930,6930,289,10,0
6931,6931,289,10,0
6932,6932,289,10,0
6933,6933,289,10,0
6934,6934,289,10,0
6935,6935,289,10,0
6936,6936,289,10,0
6937,6937,290,10,0
6938,6938,290,10,0
6939,6939,290,10,0
6940,6940,290,10,0
6941,6941,290,10,0
6942,6942,290,10,0
6943,6943,290,10,4.522558
6944,6944,290,10,90.012031
6945,6945,290,10,259.487641
6946,6946,290,10,371.477375
6947,6947,290,10,488.338813
6948,6948,290,10,538.111688
6949,6949,290,10,440.430813
6950,6950,290,10,341.005219
6951,6951,290,10,123.712172
6952,6952,290,10,39.785746
6953,6953,290,10,30.958461
6954,6954,290,10,0
6955,6955,290,10,0
6956,6956,290,10,0
6957,6957,290,10,0
6958,6958,290,10,0
6959,6959,290,10,0
6960,6960,290,10,0
6961,6961,291,10,0
6962,6962,291,10,0
6963,6963,291,10,0
6964,6964,291,10,0
6965,6965,291,10,0
6966,6966,291,10,0
6967,6967,291,10,136.188047
6968,6968,291,10,398.63925
6969,6969,291,10,1035.449625
6970,6970,291,10,437.778938
6971,6971,291,10,1289.390625
6972,6972,291,10,1372.927125
6973,6973,291,10,1569.708125
6974,6974,291,10,1380.954375
6975,6975,291,10,963.36
6976,6976,291,10,505.09375
6977,6977,291,10,502.584594
6978,6978,291,10,0
6979,6979,291,10,0
6980,6980,291,10,0
6981,6981,291,10,0
6982,6982,291,10,0
6983,6983,291,10,0
6984,6984,291,10,0
6985,6985,292,10,0
6986,6986,292,10,0
6987,6987,292,10,0
6988,6988,292,10,0
6989,6989,292,10,0
6990,6990,292,10,0
6991,6991,292,10,102.532664
6992,6992,292,10,136.689563
6993,6993,292,10,430.395875
6994,6994,292,10,688.627688
6995,6995,292,10,773.009625
6996,6996,292,10,1097.121625
6997,6997,292,10,2972.77125
6998,6998,292,10,2483.728
6999,6999,292,10,1616.75325
7000,7000,292,10,1147.1365
7001,7001,292,10,172.589344
7002,7002,292,10,0
7003,7003,292,10,0
7004,7004,292,10,0
7005,7005,292,10,0
7006,7006,292,10,0
7007,7007,292,10,0
7008,7008,292,10,0
7009,7009,293,10,0
7010,7010,293,10,0
7011,7011,293,10,0
7012,7012,293,10,0
7013,7013,293,10,0
7014,7014,293,10,0
7015,7015,293,10,0
7016,7016,293,10,35.398625
7017,7017,293,10,114.337344
7018,7018,293,10,282.696375
7019,7019,293,10,335.904063
7020,7020,293,10,52.036875
7021,7021,293,10,65.850063
7022,7022,293,10,568.375313
7023,7023,293,10,1106.47975
7024,7024,293,10,313.330938
7025,7025,293,10,81.752461
7026,7026,293,10,0
7027,7027,293,10,0
7028,7028,293,10,0
7029,7029,293,10,0
7030,7030,293,10,0
7031,7031,293,10,0
7032,7032,293,10,0
7033,7033,294,10,0
7034,7034,294,10,0
7035,7035,294,10,0
7036,7036,294,10,0
7037,7037,294,10,0
7038,7038,294,10,0
7039,7039,294,10,121.478555
7040,7040,294,10,1042.823063
7041,7041,294,10,2026.895
7042,7042,294,10,1064.3035
7043,7043,294,10,1602.305125
7044,7044,294,10,1935.808125
7045,7045,294,10,2394.48125
7046,7046,294,10,1281.397875
7047,7047,294,10,2360.22
7048,7048,294,10,1453.549
7049,7049,294,10,452.751313
7050,7050,294,10,0
7051,7051,294,10,0
7052,7052,294,10,0
7053,7053,294,10,0
7054,7054,294,10,0
7055,7055,294,10,0
7056,7056,294,10,0
7057,7057,295,10,0
7058,7058,295,10,0
7059,7059,295,10,0
7060,7060,295,10,0
7061,7061,295,10,0
7062,7062,295,10,0
7063,7063,295,10,0
7064,7064,295,10,388.082031
7065,7065,295,10,1890.1415
7066,7066,295,10,754.603125
7067,7067,295,10,1854.266375
7068,7068,295,10,494.591094
7069,7069,295,10,507.312156
7070,7070,295,10,659.792438
7071,7071,295,10,1293.101875
7072,7072,295,10,278.771781
7073,7073,295,10,75.575352
7074,7074,295,10,0
7075,7075,295,10,0
7076,7076,295,10,0
7077,7077,295,10,0
7078,7078,295,10,0
7079,7079,295,10,0
7080,7080,295,10,0
7081,7081,296,10,0
7082,7082,296,10,0
7083,7083,296,10,0
7084,7084,296,10,0
7085,7085,296,10,0
7086,7086,296,10,0
7087,7087,296,10,0
7088,7088,296,10,54.744293
7089,7089,296,10,306.681188
7090,7090,296,10,470.736188
7091,7091,296,10,1668.836625
7092,7092,296,10,1071.17575
7093,7093,296,10,477.095313
7094,7094,296,10,989.849125
7095,7095,296,10,466.694344
7096,7096,296,10,624.976125
7097,7097,296,10,94.491781
7098,7098,296,10,0
7099,7099,296,10,0
7100,7100,296,10,0
7101,7101,296,10,0
7102,7102,296,10,0
7103,7103,296,10,0
7104,7104,296,10,0
7105,7105,297,10,0
7106,7106,297,10,0
7107,7107,297,10,0
7108,7108,297,10,0
7109,7109,297,10,0
7110,7110,297,10,0
7111,7111,297,10,0
7112,7112,297,10,585.896625
7113,7113,297,10,258.16875
7114,7114,297,10,666.486313
7115,7115,297,10,786.7565
7116,7116,297,10,1469.459875
7117,7117,297,10,632.98
7118,7118,297,10,646.665125
7119,7119,297,10,902.52725
7120,7120,297,10,415.5375
7121,7121,297,10,416.430656
7122,7122,297,10,0
7123,7123,297,10,0
7124,7124,297,10,0
7125,7125,297,10,0
7126,7126,297,10,0
7127,7127,297,10,0
7128,7128,297,10,0
7129,7129,298,10,0
7130,7130,298,10,0
7131,7131,298,10,0
7132,7132,298,10,0
7133,7133,298,10,0
7134,7134,298,10,0
7135,7135,298,10,0
7136,7136,298,10,957.328875
7137,7137,298,10,317.023406
7138,7138,298,10,900.636188
7139,7139,298,10,2182.482
7140,7140,298,10,1934.845
7141,7141,298,10,1332.308875
7142,7142,298,10,248.914953
7143,7143,298,10,2427.03075
7144,7144,298,10,1481.310125
7145,7145,298,10,450.514313
7146,7146,298,10,0
7147,7147,298,10,0
7148,7148,298,10,0
7149,7149,298,10,0
7150,7150,298,10,0
7151,7151,298,10,0
7152,7152,298,10,0
7153,7153,299,10,0
7154,7154,299,10,0
7155,7155,299,10,0
7156,7156,299,10,0
7157,7157,299,10,0
7158,7158,299,10,0
7159,7159,299,10,0
7160,7160,299,10,1003.026688
7161,7161,299,10,638.712813
7162,7162,299,10,678.732875
7163,7163,299,10,2242.13975
7164,7164,299,10,1631.369625
7165,7165,299,10,2571.34
7166,7166,299,10,1031.79125
7167,7167,299,10,957.3905
7168,7168,299,10,107.042609
7169,7169,299,10,27.341135
7170,7170,299,10,0
7171,7171,299,10,0
7172,7172,299,10,0
7173,7173,299,10,0
7174,7174,299,10,0
7175,7175,299,10,0
7176,7176,299,10,0
7177,7177,300,10,0
7178,7178,300,10,0
7179,7179,300,10,0
7180,7180,300,10,0
7181,7181,300,10,0
7182,7182,300,10,0
7183,7183,300,10,0
7184,7184,300,10,1018.952188
7185,7185,300,10,2049.97025
7186,7186,300,10,2763.84275
7187,7187,300,10,3214.27725
7188,7188,300,10,3359.437
7189,7189,300,10,2560.5245
7190,7190,300,10,748.39925
7191,7191,300,10,388.672563
7192,7192,300,10,480.102094
7193,7193,300,10,98.856875
7194,7194,300,10,0
7195,7195,300,10,0
7196,7196,300,10,0
7197,7197,300,10,0
7198,7198,300,10,0
7199,7199,300,10,0
7200,7200,300,10,0
7201,7201,301,10,0
7202,7202,301,10,0
7203,7203,301,10,0
7204,7204,301,10,0
7205,7205,301,10,0
7206,7206,301,10,0
7207,7207,301,10,0
7208,7208,301,10,325.830344
7209,7209,301,10,118.214297
7210,7210,301,10,485.604375
7211,7211,301,10,922.947438
7212,7212,301,10,947.52525
7213,7213,301,10,204.499391
7214,7214,301,10,554.87925
7215,7215,301,10,249.354453
7216,7216,301,10,31.434711
7217,7217,301,10,4.522252
7218,7218,301,10,0
7219,7219,301,10,0
7220,7220,301,10,0
7221,7221,301,10,0
7222,7222,301,10,0
7223,7223,301,10,0
7224,7224,301,10,0
7225,7225,302,10,0
7226,7226,302,10,0
7227,7227,302,10,0
7228,7228,302,10,0
7229,7229,302,10,0
7230,7230,302,10,0
7231,7231,302,10,0
7232,7232,302,10,55.216363
7233,7233,302,10,691.486063
7234,7234,302,10,308.963531
7235,7235,302,10,988.000625
7236,7236,302,10,1732.105875
7237,7237,302,10,2133.29
7238,7238,302,10,2997.055
7239,7239,302,10,1350.89425
7240,7240,302,10,777.394875
7241,7241,302,10,399.993563
7242,7242,302,10,0
7243,7243,302,10,0
7244,7244,302,10,0
7245,7245,302,10,0
7246,7246,302,10,0
7247,7247,302,10,0
7248,7248,302,10,0
7249,7249,303,10,0
7250,7250,303,10,0
7251,7251,303,10,0
7252,7252,303,10,0
7253,7253,303,10,0
7254,7254,303,10,0
7255,7255,303,10,0
7256,7256,303,10,930.713813
7257,7257,303,10,1921.425875
7258,7258,303,10,2649.13575
7259,7259,303,10,3111.8305
7260,7260,303,10,3273.3225
7261,7261,303,10,3175.87525
7262,7262,303,10,2836.924
7263,7263,303,10,2212.2465
7264,7264,303,10,1332.586125
7265,7265,303,10,360.022531
7266,7266,303,10,0
7267,7267,303,10,0
7268,7268,303,10,0
7269,7269,303,10,0
7270,7270,303,10,0
7271,7271,303,10,0
7272,7272,303,10,0
7273,7273,304,10,0
7274,7274,304,10,0
7275,7275,304,10,0
7276,7276,304,10,0
7277,7277,304,10,0
7278,7278,304,10,0
7279,7279,304,10,0
7280,7280,304,10,867.769438
7281,7281,304,10,1818.69125
7282,7282,304,10,1786.58
7283,7283,304,10,2152.35225
7284,7284,304,10,1847.354
7285,7285,304,10,847.502063
7286,7286,304,10,743.139063
7287,7287,304,10,1350.764125
7288,7288,304,10,1055.562
7289,7289,304,10,287.304625
7290,7290,304,10,0
7291,7291,304,10,0
7292,7292,304,10,0
7293,7293,304,10,0
7294,7294,304,10,0
7295,7295,304,10,0
7296,7296,304,10,0
7297,7297,305,11,0
7298,7298,305,11,0
7299,7299,305,11,0
7300,7300,305,11,0
7301,7301,305,11,0
7302,7302,305,11,0
7303,7303,305,11,0
7304,7304,305,11,874.105688
7305,7305,305,11,1872.001875
7306,7306,305,11,1303.58725
7307,7307,305,11,1594.51025
7308,7308,305,11,1007.344375
7309,7309,305,11,1081.415375
7310,7310,305,11,1210.115875
7311,7311,305,11,1199.047125
7312,7312,305,11,1337.780875
7313,7313,305,11,352.952563
7314,7314,305,11,0
7315,7315,305,11,0
7316,7316,305,11,0
7317,7317,305,11,0
7318,7318,305,11,0
7319,7319,305,11,0
7320,7320,305,11,0
7321,7321,306,11,0
7322,7322,306,11,0
7323,7323,306,11,0
7324,7324,306,11,0
7325,7325,306,11,0
7326,7326,306,11,0
7327,7327,306,11,0
7328,7328,306,11,133.304641
7329,7329,306,11,716.063813
7330,7330,306,11,1288.228125
7331,7331,306,11,1722.2005
7332,7332,306,11,1764.687
7333,7333,306,11,2160.81775
7334,7334,306,11,1280.14525
7335,7335,306,11,765.402875
7336,7336,306,11,1389.2485
7337,7337,306,11,364.764688
7338,7338,306,11,0
7339,7339,306,11,0
7340,7340,306,11,0
7341,7341,306,11,0
7342,7342,306,11,0
7343,7343,306,11,0
7344,7344,306,11,0
7345,7345,307,11,0
7346,7346,307,11,0
7347,7347,307,11,0
7348,7348,307,11,0
7349,7349,307,11,0
7350,7350,307,11,0
7351,7351,307,11,0
7352,7352,307,11,296.232188
7353,7353,307,11,1091.33425
7354,7354,307,11,1991.045125
7355,7355,307,11,2428.222
7356,7356,307,11,2079.132375
7357,7357,307,11,3369.48425
7358,7358,307,11,2955.95525
7359,7359,307,11,2320.8045
7360,7360,307,11,1404.2815
7361,7361,307,11,380.879781
7362,7362,307,11,0
7363,7363,307,11,0
7364,7364,307,11,0
7365,7365,307,11,0
7366,7366,307,11,0
7367,7367,307,11,0
7368,7368,307,11,0
7369,7369,308,11,0
7370,7370,308,11,0
7371,7371,308,11,0
7372,7372,308,11,0
7373,7373,308,11,0
7374,7374,308,11,0
7375,7375,308,11,0
7376,7376,308,11,377.60025
7377,7377,308,11,461.735875
7378,7378,308,11,1301.639875
7379,7379,308,11,2443.32025
7380,7380,308,11,3414.2235
7381,7381,308,11,2083.746125
7382,7382,308,11,1826.1345
7383,7383,308,11,1411.34775
7384,7384,308,11,660.20375
7385,7385,308,11,359.481219
7386,7386,308,11,0
7387,7387,308,11,0
7388,7388,308,11,0
7389,7389,308,11,0
7390,7390,308,11,0
7391,7391,308,11,0
7392,7392,308,11,0
7393,7393,309,11,0
7394,7394,309,11,0
7395,7395,309,11,0
7396,7396,309,11,0
7397,7397,309,11,0
7398,7398,309,11,0
7399,7399,309,11,0
7400,7400,309,11,449.815563
7401,7401,309,11,1040.766438
7402,7402,309,11,2006.82875
7403,7403,309,11,2368.4935
7404,7404,309,11,1593.4875
7405,7405,309,11,1108.117875
7406,7406,309,11,798.674563
7407,7407,309,11,524.593938
7408,7408,309,11,184.112219
7409,7409,309,11,27.552557
7410,7410,309,11,0
7411,7411,309,11,0
7412,7412,309,11,0
7413,7413,309,11,0
7414,7414,309,11,0
7415,7415,309,11,0
7416,7416,309,11,0
7417,7417,310,11,0
7418,7418,310,11,0
7419,7419,310,11,0
7420,7420,310,11,0
7421,7421,310,11,0
7422,7422,310,11,0
7423,7423,310,11,0
7424,7424,310,11,129.85
7425,7425,310,11,631.891063
7426,7426,310,11,949.287063
7427,7427,310,11,1554.02575
7428,7428,310,11,1217.570875
7429,7429,310,11,692.068813
7430,7430,310,11,855.420125
7431,7431,310,11,458.102188
7432,7432,310,11,132.331609
7433,7433,310,11,18.461414
7434,7434,310,11,0
7435,7435,310,11,0
7436,7436,310,11,0
7437,7437,310,11,0
7438,7438,310,11,0
7439,7439,310,11,0
7440,7440,310,11,0
7441,7441,311,11,0
7442,7442,311,11,0
7443,7443,311,11,0
7444,7444,311,11,0
7445,7445,311,11,0
7446,7446,311,11,0
7447,7447,311,11,0
7448,7448,311,11,754.231438
7449,7449,311,11,295.067563
7450,7450,311,11,385.956094
7451,7451,311,11,479.10425
7452,7452,311,11,410.896
7453,7453,311,11,954.954
7454,7454,311,11,968.754188
7455,7455,311,11,646.165125
7456,7456,311,11,171.587547
7457,7457,311,11,22.965855
7458,7458,311,11,0
7459,7459,311,11,0
7460,7460,311,11,0
7461,7461,311,11,0
7462,7462,311,11,0
7463,7463,311,11,0
7464,7464,311,11,0
7465,7465,312,11,0
7466,7466,312,11,0
7467,7467,312,11,0
7468,7468,312,11,0
7469,7469,312,11,0
7470,7470,312,11,0
7471,7471,312,11,0
7472,7472,312,11,46.217031
7473,7473,312,11,359.287875
7474,7474,312,11,750.315938
7475,7475,312,11,1235.635375
7476,7476,312,11,1174.234375
7477,7477,312,11,739.924813
7478,7478,312,11,1104.460875
7479,7479,312,11,1236.434
7480,7480,312,11,22.332992
7481,7481,312,11,0
7482,7482,312,11,0
7483,7483,312,11,0
7484,7484,312,11,0
7485,7485,312,11,0
7486,7486,312,11,0
7487,7487,312,11,0
7488,7488,312,11,0
7489,7489,313,11,0
7490,7490,313,11,0
7491,7491,313,11,0
7492,7492,313,11,0
7493,7493,313,11,0
7494,7494,313,11,0
7495,7495,313,11,0
7496,7496,313,11,698.63625
7497,7497,313,11,1118.57
7498,7498,313,11,2478.0935
7499,7499,313,11,2906.0245
7500,7500,313,11,3086.34075
7501,7501,313,11,2986.3325
7502,7502,313,11,1983.20975
7503,7503,313,11,1500.857375
7504,7504,313,11,707.743563
7505,7505,313,11,159.246859
7506,7506,313,11,0
7507,7507,313,11,0
7508,7508,313,11,0
7509,7509,313,11,0
7510,7510,313,11,0
7511,7511,313,11,0
7512,7512,313,11,0
7513,7513,314,11,0
7514,7514,314,11,0
7515,7515,314,11,0
7516,7516,314,11,0
7517,7517,314,11,0
7518,7518,314,11,0
7519,7519,314,11,0
7520,7520,314,11,166.277047
7521,7521,314,11,304.662594
7522,7522,314,11,439.136406
7523,7523,314,11,127.437922
7524,7524,314,11,295.541781
7525,7525,314,11,284.563188
7526,7526,314,11,349.844938
7527,7527,314,11,260.646922
7528,7528,314,11,207.830922
7529,7529,314,11,13.53763
7530,7530,314,11,0
7531,7531,314,11,0
7532,7532,314,11,0
7533,7533,314,11,0
7534,7534,314,11,0
7535,7535,314,11,0
7536,7536,314,11,0
7537,7537,315,11,0
7538,7538,315,11,0
7539,7539,315,11,0
7540,7540,315,11,0
7541,7541,315,11,0
7542,7542,315,11,0
7543,7543,315,11,0
7544,7544,315,11,706.357375
7545,7545,315,11,486.984938
7546,7546,315,11,1676.998
7547,7547,315,11,3016.131
7548,7548,315,11,3167.59875
7549,7549,315,11,3077.265
7550,7550,315,11,2721.4475
7551,7551,315,11,2097.33275
7552,7552,315,11,1187.868
7553,7553,315,11,225.186234
7554,7554,315,11,0
7555,7555,315,11,0
7556,7556,315,11,0
7557,7557,315,11,0
7558,7558,315,11,0
7559,7559,315,11,0
7560,7560,315,11,0
7561,7561,316,11,0
7562,7562,316,11,0
7563,7563,316,11,0
7564,7564,316,11,0
7565,7565,316,11,0
7566,7566,316,11,0
7567,7567,316,11,0
7568,7568,316,11,457.937188
7569,7569,316,11,1607.796
7570,7570,316,11,2463.24975
7571,7571,316,11,2947.19775
7572,7572,316,11,2538.73125
7573,7573,316,11,2136.91875
7574,7574,316,11,2118.937
7575,7575,316,11,1641.54425
7576,7576,316,11,1148.239875
7577,7577,316,11,182.368922
7578,7578,316,11,0
7579,7579,316,11,0
7580,7580,316,11,0
7581,7581,316,11,0
7582,7582,316,11,0
7583,7583,316,11,0
7584,7584,316,11,0
7585,7585,317,11,0
7586,7586,317,11,0
7587,7587,317,11,0
7588,7588,317,11,0
7589,7589,317,11,0
7590,7590,317,11,0
7591,7591,317,11,0
