id,hour,year,month,day,hourday,houryear,monthyear,lbmp,e,icap,drv,curve,weeday_flag,icap_a2_day_flag,icap_a2_hour_flag,icap_flag,drv_day_winter_flag,drv_hour_winter_flag,drv_day_summer_flag,drv_hour_summer_flag,drv_flag
954,954,1,2,40,18,954,2,0.033009506,0.03103,0,0,0.064039506,1,0,1,0,0,1,0,1,0
955,955,1,2,40,19,955,2,0.039390989,0.03103,0,0,0.070420989,1,0,0,0,0,1,0,0,0
956,956,1,2,40,20,956,2,0.02820763,0.03103,0,0,0.05923763,1,0,0,0,0,0,0,0,0
957,957,1,2,40,21,957,2,0.027105588,0.03103,0,0,0.058135588,1,0,0,0,0,0,0,0,0
958,958,1,2,40,22,958,2,0.021353858,0.03103,0,0,0.052383858,1,0,0,0,0,0,0,0,0
959,959,1,2,40,23,959,2,0.021611004,0.03103,0,0,0.052641004,1,0,0,0,0,0,0,0,0
960,960,1,2,40,24,960,2,0.04748288,0.03103,0,0,0.07851288,1,0,0,0,0,0,0,0,0
961,961,1,2,41,1,961,2,0.028759558,0.03103,0,0,0.059789558,1,0,0,0,0,0,0,0,0
962,962,1,2,41,2,962,2,0.028679885,0.03103,0,0,0.059709885,1,0,0,0,0,0,0,0,0
963,963,1,2,41,3,963,2,0.028704777,0.03103,0,0,0.059734777,1,0,0,0,0,0,0,0,0
964,964,1,2,41,4,964,2,0.028197011,0.03103,0,0,0.059227011,1,0,0,0,0,0,0,0,0
965,965,1,2,41,5,965,2,0.028834233,0.03103,0,0,0.059864233,1,0,0,0,0,0,0,0,0
966,966,1,2,41,6,966,2,0.03895011,0.03103,0,0,0.06998011,1,0,0,0,0,0,0,0,0
967,967,1,2,41,7,967,2,0.051161826,0.03103,0,0,0.082191826,1,0,0,0,0,0,0,0,0
968,968,1,2,41,8,968,2,0.025636165,0.03103,0,0,0.056666165,1,0,0,0,0,0,0,0,0
969,969,1,2,41,9,969,2,0.022587086,0.03103,0,0,0.053617086,1,0,0,0,0,0,0,0,0
970,970,1,2,41,10,970,2,0.021002204,0.03103,0,0,0.052032204,1,0,0,0,0,0,0,0,0
971,971,1,2,41,11,971,2,0.020996978,0.03103,0,0,0.052026978,1,0,0,0,0,0,0,0,0
972,972,1,2,41,12,972,2,0.020724105,0.03103,0,0,0.051754105,1,0,0,0,0,0,0,0,0
973,973,1,2,41,13,973,2,0.020162583,0.03103,0,0,0.051192583,1,0,0,0,0,0,0,0,0
974,974,1,2,41,14,974,2,0.02006285,0.03103,0,0,0.05109285,1,0,1,0,0,0,0,1,0
975,975,1,2,41,15,975,2,0.019637789,0.03103,0,0,0.050667789,1,0,1,0,0,0,0,1,0
976,976,1,2,41,16,976,2,0.019212679,0.03103,0,0,0.050242679,1,0,1,0,0,0,0,1,0
977,977,1,2,41,17,977,2,0.020440682,0.03103,0,0,0.051470682,1,0,1,0,0,0,0,1,0
978,978,1,2,41,18,978,2,0.024171968,0.03103,0,0,0.055201968,1,0,1,0,0,1,0,1,0
979,979,1,2,41,19,979,2,0.028543508,0.03103,0,0,0.059573508,1,0,0,0,0,1,0,0,0
980,980,1,2,41,20,980,2,0.027037357,0.03103,0,0,0.058067357,1,0,0,0,0,0,0,0,0
981,981,1,2,41,21,981,2,0.02574635,0.03103,0,0,0.05677635,1,0,0,0,0,0,0,0,0
982,982,1,2,41,22,982,2,0.021658233,0.03103,0,0,0.052688233,1,0,0,0,0,0,0,0,0
983,983,1,2,41,23,983,2,0.020330497,0.03103,0,0,0.051360497,1,0,0,0,0,0,0,0,0
984,984,1,2,41,24,984,2,0.0265243,0.03103,0,0,0.0575543,1,0,0,0,0,0,0,0,0
985,985,1,2,42,1,985,2,0.022342553,0.03103,0,0,0.053372553,1,0,0,0,0,0,0,0,0
986,986,1,2,42,2,986,2,0.022103599,0.03103,0,0,0.053133599,1,0,0,0,0,0,0,0,0
987,987,1,2,42,3,987,2,0.021600767,0.03103,0,0,0.052630767,1,0,0,0,0,0,0,0,0
988,988,1,2,42,4,988,2,0.021346884,0.03103,0,0,0.052376884,1,0,0,0,0,0,0,0,0
989,989,1,2,42,5,989,2,0.021730223,0.03103,0,0,0.052760223,1,0,0,0,0,0,0,0,0
990,990,1,2,42,6,990,2,0.022890139,0.03103,0,0,0.053920139,1,0,0,0,0,0,0,0,0
991,991,1,2,42,7,991,2,0.031089385,0.03103,0,0,0.062119385,1,0,0,0,0,0,0,0,0
992,992,1,2,42,8,992,2,0.052914893,0.03103,0,0,0.083944893,1,0,0,0,0,0,0,0,0
993,993,1,2,42,9,993,2,0.057653813,0.03103,0,0,0.088683813,1,0,0,0,0,0,0,0,0
994,994,1,2,42,10,994,2,0.042602707,0.03103,0,0,0.073632707,1,0,0,0,0,0,0,0,0
995,995,1,2,42,11,995,2,0.033702214,0.03103,0,0,0.064732214,1,0,0,0,0,0,0,0,0
996,996,1,2,42,12,996,2,0.056357531,0.03103,0,0,0.087387531,1,0,0,0,0,0,0,0,0
997,997,1,2,42,13,997,2,0.039931509,0.03103,0,0,0.070961509,1,0,0,0,0,0,0,0,0
998,998,1,2,42,14,998,2,0.031692271,0.03103,0,0,0.062722271,1,0,1,0,0,0,0,1,0
999,999,1,2,42,15,999,2,0.031750001,0.03103,0,0,0.062780001,1,0,1,0,0,0,0,1,0
1000,1000,1,2,42,16,1000,2,0.042544977,0.03103,0,0,0.073574977,1,0,1,0,0,0,0,1,0
1001,1001,1,2,42,17,1001,2,0.02832309,0.03103,0,0,0.05935309,1,0,1,0,0,0,0,1,0
1002,1002,1,2,42,18,1002,2,0.042455794,0.03103,0,0,0.073485794,1,0,1,0,0,1,0,1,0
1003,1003,1,2,42,19,1003,2,0.047766688,0.03103,0,0,0.078796688,1,0,0,0,0,1,0,0,0
1004,1004,1,2,42,20,1004,2,0.040650494,0.03103,0,0,0.071680494,1,0,0,0,0,0,0,0,0
1005,1005,1,2,42,21,1005,2,0.040860411,0.03103,0,0,0.071890411,1,0,0,0,0,0,0,0,0
1006,1006,1,2,42,22,1006,2,0.032736584,0.03103,0,0,0.063766584,1,0,0,0,0,0,0,0,0
1007,1007,1,2,42,23,1007,2,0.051581932,0.03103,0,0,0.082611932,1,0,0,0,0,0,0,0,0
1008,1008,1,2,42,24,1008,2,0.022601402,0.03103,0,0,0.053631402,1,0,0,0,0,0,0,0,0
1009,1009,1,2,43,1,1009,2,0.027385547,0.03103,0,0,0.058415547,0,0,0,0,0,0,0,0,0
1010,1010,1,2,43,2,1010,2,0.024747056,0.03103,0,0,0.055777056,0,0,0,0,0,0,0,0,0
1011,1011,1,2,43,3,1011,2,0.023751387,0.03103,0,0,0.054781387,0,0,0,0,0,0,0,0,0
1012,1012,1,2,43,4,1012,2,0.023985376,0.03103,0,0,0.055015376,0,0,0,0,0,0,0,0,0
1013,1013,1,2,43,5,1013,2,0.02426415,0.03103,0,0,0.05529415,0,0,0,0,0,0,0,0,0
1014,1014,1,2,43,6,1014,2,0.024005302,0.03103,0,0,0.055035302,0,0,0,0,0,0,0,0,0
1015,1015,1,2,43,7,1015,2,0.028077518,0.03103,0,0,0.059107518,0,0,0,0,0,0,0,0,0
1016,1016,1,2,43,8,1016,2,0.028012806,0.03103,0,0,0.059042806,0,0,0,0,0,0,0,0,0
1017,1017,1,2,43,9,1017,2,0.033752768,0.03103,0,0,0.064782768,0,0,0,0,0,0,0,0,0
1018,1018,1,2,43,10,1018,2,0.034673762,0.03103,0,0,0.065703762,0,0,0,0,0,0,0,0,0
1019,1019,1,2,43,11,1019,2,0.036346474,0.03103,0,0,0.067376474,0,0,0,0,0,0,0,0,0
1020,1020,1,2,43,12,1020,2,0.032538071,0.03103,0,0,0.063568071,0,0,0,0,0,0,0,0,0
1021,1021,1,2,43,13,1021,2,0.029650663,0.03103,0,0,0.060680663,0,0,0,0,0,0,0,0,0
1022,1022,1,2,43,14,1022,2,0.027574718,0.03103,0,0,0.058604718,0,0,1,0,0,0,0,1,0
1023,1023,1,2,43,15,1023,2,0.025244891,0.03103,0,0,0.056274891,0,0,1,0,0,0,0,1,0
1024,1024,1,2,43,16,1024,2,0.025503739,0.03103,0,0,0.056533739,0,0,1,0,0,0,0,1,0
1025,1025,1,2,43,17,1025,2,0.028296578,0.03103,0,0,0.059326578,0,0,1,0,0,0,0,1,0
1026,1026,1,2,43,18,1026,2,0.044690073,0.03103,0,0,0.075720073,0,0,1,0,0,1,0,1,0
1027,1027,1,2,43,19,1027,2,0.053232805,0.03103,0,0,0.084262805,0,0,0,0,0,1,0,0,0
1028,1028,1,2,43,20,1028,2,0.039293597,0.03103,0,0,0.070323597,0,0,0,0,0,0,0,0,0
1029,1029,1,2,43,21,1029,2,0.037058339,0.03103,0,0,0.068088339,0,0,0,0,0,0,0,0,0
1030,1030,1,2,43,22,1030,2,0.032119909,0.03103,0,0,0.063149909,0,0,0,0,0,0,0,0,0
1031,1031,1,2,43,23,1031,2,0.025075614,0.03103,0,0,0.056105614,0,0,0,0,0,0,0,0,0
1032,1032,1,2,43,24,1032,2,0.022865248,0.03103,0,0,0.053895248,0,0,0,0,0,0,0,0,0
1033,1033,1,2,44,1,1033,2,0.034987392,0.03103,0,0,0.066017392,0,0,0,0,0,0,0,0,0
1034,1034,1,2,44,2,1034,2,0.032732208,0.03103,0,0,0.063762208,0,0,0,0,0,0,0,0,0
1035,1035,1,2,44,3,1035,2,0.036854239,0.03103,0,0,0.067884239,0,0,0,0,0,0,0,0,0
1036,1036,1,2,44,4,1036,2,0.037347108,0.03103,0,0,0.068377108,0,0,0,0,0,0,0,0,0
1037,1037,1,2,44,5,1037,2,0.046437427,0.03103,0,0,0.077467427,0,0,0,0,0,0,0,0,0
1038,1038,1,2,44,6,1038,2,0.059699593,0.03103,0,0,0.090729593,0,0,0,0,0,0,0,0,0
1039,1039,1,2,44,7,1039,2,0.033538706,0.03103,0,0,0.064568706,0,0,0,0,0,0,0,0,0
1040,1040,1,2,44,8,1040,2,0.041683171,0.03103,0,0,0.072713171,0,0,0,0,0,0,0,0,0
1041,1041,1,2,44,9,1041,2,0.051599914,0.03103,0,0,0.082629914,0,0,0,0,0,0,0,0,0
1042,1042,1,2,44,10,1042,2,0.053720677,0.03103,0,0,0.084750677,0,0,0,0,0,0,0,0,0
1043,1043,1,2,44,11,1043,2,0.05373064,0.03103,0,0,0.08476064,0,0,0,0,0,0,0,0,0
1044,1044,1,2,44,12,1044,2,0.051614843,0.03103,0,0,0.082644843,0,0,0,0,0,0,0,0,0
1045,1045,1,2,44,13,1045,2,0.048503441,0.03103,0,0,0.079533441,0,0,0,0,0,0,0,0,0
1046,1046,1,2,44,14,1046,2,0.043579908,0.03103,0,0,0.074609908,0,0,1,0,0,0,0,1,0
1047,1047,1,2,44,15,1047,2,0.041095732,0.03103,0,0,0.072125732,0,0,1,0,0,0,0,1,0
1048,1048,1,2,44,16,1048,2,0.041787735,0.03103,0,0,0.072817735,0,0,1,0,0,0,0,1,0
1049,1049,1,2,44,17,1049,2,0.057827748,0.03103,0,0,0.088857748,0,0,1,0,0,0,0,1,0
1050,1050,1,2,44,18,1050,2,0.075336372,0.03103,0,0,0.106366372,0,0,1,0,0,1,0,1,0
1051,1051,1,2,44,19,1051,2,0.078582228,0.03103,0,0,0.109612228,0,0,0,0,0,1,0,0,0
1052,1052,1,2,44,20,1052,2,0.067425896,0.03103,0,0,0.098455896,0,0,0,0,0,0,0,0,0
1053,1053,1,2,44,21,1053,2,0.053297517,0.03103,0,0,0.084327517,0,0,0,0,0,0,0,0,0
1054,1054,1,2,44,22,1054,2,0.041797666,0.03103,0,0,0.072827666,0,0,0,0,0,0,0,0,0
1055,1055,1,2,44,23,1055,2,0.032941304,0.03103,0,0,0.063971304,0,0,0,0,0,0,0,0,0
1056,1056,1,2,44,24,1056,2,0.026399841,0.03103,0,0,0.057429841,0,0,0,0,0,0,0,0,0
1057,1057,1,2,45,1,1057,2,0.041190334,0.03103,0,0,0.072220334,1,0,0,0,0,0,0,0,0
1058,1058,1,2,45,2,1058,2,0.035853605,0.03103,0,0,0.066883605,1,0,0,0,0,0,0,0,0
1059,1059,1,2,45,3,1059,2,0.036530647,0.03103,0,0,0.067560647,1,0,0,0,0,0,0,0,0
1060,1060,1,2,45,4,1060,2,0.035709252,0.03103,0,0,0.066739252,1,0,0,0,0,0,0,0,0
1061,1061,1,2,45,5,1061,2,0.041518892,0.03103,0,0,0.072548892,1,0,0,0,0,0,0,0,0
1062,1062,1,2,45,6,1062,2,0.051928504,0.03103,0,0,0.082958504,1,0,0,0,0,0,0,0,0
1063,1063,1,2,45,7,1063,2,0.068784978,0.03103,0,0,0.099814978,1,0,0,0,0,0,0,0,0
1064,1064,1,2,45,8,1064,2,0.021511271,0.03103,0,0,0.052541271,1,0,0,0,0,0,0,0,0
1065,1065,1,2,45,9,1065,2,0.021705462,0.03103,0,0,0.052735462,1,0,0,0,0,0,0,0,0
1066,1066,1,2,45,10,1066,2,0.022172526,0.03103,0,0,0.053202526,1,0,0,0,0,0,0,0,0
1067,1067,1,2,45,11,1067,2,0.021873376,0.03103,0,0,0.052903376,1,0,0,0,0,0,0,0,0
1068,1068,1,2,45,12,1068,2,0.021763192,0.03103,0,0,0.052793192,1,0,0,0,0,0,0,0,0
1069,1069,1,2,45,13,1069,2,0.020724105,0.03103,0,0,0.051754105,1,0,0,0,0,0,0,0,0
1070,1070,1,2,45,14,1070,2,0.018010904,0.03103,0,0,0.049040904,1,0,1,0,0,0,0,1,0
1071,1071,1,2,45,15,1071,2,0.01671467,0.03103,0,0,0.04774467,1,0,1,0,0,0,0,1,0
1072,1072,1,2,45,16,1072,2,0.01617415,0.03103,0,0,0.04720415,1,0,1,0,0,0,0,1,0
1073,1073,1,2,45,17,1073,2,0.021023205,0.03103,0,0,0.052053205,1,0,1,0,0,0,0,1,0
1074,1074,1,2,45,18,1074,2,0.027247275,0.03103,0,0,0.058277275,1,0,1,0,0,1,0,1,0
1075,1075,1,2,45,19,1075,2,0.029997204,0.03103,0,0,0.061027204,1,0,0,0,0,1,0,0,0
1076,1076,1,2,45,20,1076,2,0.025279286,0.03103,0,0,0.056309286,1,0,0,0,0,0,0,0,0
1077,1077,1,2,45,21,1077,2,0.021747416,0.03103,0,0,0.052777416,1,0,0,0,0,0,0,0,0
1078,1078,1,2,45,22,1078,2,0.019574784,0.03103,0,0,0.050604784,1,0,0,0,0,0,0,0,0
1079,1079,1,2,45,23,1079,2,0.019328139,0.03103,0,0,0.050358139,1,0,0,0,0,0,0,0,0
1080,1080,1,2,45,24,1080,2,0.029551096,0.03103,0,0,0.060581096,1,0,0,0,0,0,0,0,0
1081,1081,1,2,46,1,1081,2,0.026205705,0.03103,0,0,0.057235705,1,0,0,0,0,0,0,0,0
1082,1082,1,2,46,2,1082,2,0.024194473,0.03103,0,0,0.055224473,1,0,0,0,0,0,0,0,0
1083,1083,1,2,46,3,1083,2,0.022800536,0.03103,0,0,0.053830536,1,0,0,0,0,0,0,0,0
1084,1084,1,2,46,4,1084,2,0.023228693,0.03103,0,0,0.054258693,1,0,0,0,0,0,0,0,0
1085,1085,1,2,46,5,1085,2,0.038412455,0.03103,0,0,0.069442455,1,0,0,0,0,0,0,0,0
1086,1086,1,2,46,6,1086,2,0.050265756,0.03103,0,0,0.081295756,1,0,0,0,0,0,0,0,0
1087,1087,1,2,46,7,1087,2,0.066216164,0.03103,0,0,0.097246164,1,0,0,0,0,0,0,0,0
1088,1088,1,2,46,8,1088,2,0.084512706,0.03103,0,0,0.115542706,1,0,0,0,0,0,0,0,0
1089,1089,1,2,46,9,1089,2,0.059359381,0.03103,0,0,0.090389381,1,0,0,0,0,0,0,0,0
1090,1090,1,2,46,10,1090,2,0.043164229,0.03103,0,0,0.074194229,1,0,0,0,0,0,0,0,0
1091,1091,1,2,46,11,1091,2,0.037559461,0.03103,0,0,0.068589461,1,0,0,0,0,0,0,0,0
1092,1092,1,2,46,12,1092,2,0.034841034,0.03103,0,0,0.065871034,1,0,0,0,0,0,0,0,0
1093,1093,1,2,46,13,1093,2,0.030254351,0.03103,0,0,0.061284351,1,0,0,0,0,0,0,0,0
1094,1094,1,2,46,14,1094,2,0.026890395,0.03103,0,0,0.057920395,1,0,1,0,0,0,0,1,0
1095,1095,1,2,46,15,1095,2,0.025525931,0.03103,0,0,0.056555931,1,0,1,0,0,0,0,1,0
1096,1096,1,2,46,16,1096,2,0.026145183,0.03103,0,0,0.057175183,1,0,1,0,0,0,0,1,0
1097,1097,1,2,46,17,1097,2,0.035413057,0.03103,0,0,0.066443057,1,0,1,0,0,0,0,1,0
1098,1098,1,2,46,18,1098,2,0.046732827,0.03103,0,0,0.077762827,1,0,1,0,0,1,0,1,0
1099,1099,1,2,46,19,1099,2,0.056667181,0.03103,0,0,0.087697181,1,0,0,0,0,1,0,0,0
1100,1100,1,2,46,20,1100,2,0.053025127,0.03103,0,0,0.084055127,1,0,0,0,0,0,0,0,0
1101,1101,1,2,46,21,1101,2,0.043668071,0.03103,0,0,0.074698071,1,0,0,0,0,0,0,0,0
1102,1102,1,2,46,22,1102,2,0.030102163,0.03103,0,0,0.061132163,1,0,0,0,0,0,0,0,0
1103,1103,1,2,46,23,1103,2,0.026738208,0.03103,0,0,0.057768208,1,0,0,0,0,0,0,0,0
1104,1104,1,2,46,24,1104,2,0.021093001,0.03103,0,0,0.052123001,1,0,0,0,0,0,0,0,0
1105,1105,1,2,47,1,1105,2,0.01952982,0.03103,0,0,0.05055982,1,0,0,0,0,0,0,0,0
1106,1106,1,2,47,2,1106,2,0.019012059,0.03103,0,0,0.050042059,1,0,0,0,0,0,0,0,0
1107,1107,1,2,47,3,1107,2,0.018802994,0.03103,0,0,0.049832994,1,0,0,0,0,0,0,0,0
1108,1108,1,2,47,4,1108,2,0.018708393,0.03103,0,0,0.049738393,1,0,0,0,0,0,0,0,0
1109,1109,1,2,47,5,1109,2,0.019176338,0.03103,0,0,0.050206338,1,0,0,0,0,0,0,0,0
1110,1110,1,2,47,6,1110,2,0.021326958,0.03103,0,0,0.052356958,1,0,0,0,0,0,0,0,0
1111,1111,1,2,47,7,1111,2,0.024393606,0.03103,0,0,0.055423606,1,0,0,0,0,0,0,0,0
1112,1112,1,2,47,8,1112,2,0.087378095,0.03103,0,0,0.118408095,1,0,0,0,0,0,0,0,0
1113,1113,1,2,47,9,1113,2,0.08827022,0.03103,0,0,0.11930022,1,0,0,0,0,0,0,0,0
1114,1114,1,2,47,10,1114,2,0.067383476,0.03103,0,0,0.098413476,1,0,0,0,0,0,0,0,0
1115,1115,1,2,47,11,1115,2,0.066575259,0.03103,0,0,0.097605259,1,0,0,0,0,0,0,0,0
1116,1116,1,2,47,12,1116,2,0.057533079,0.03103,0,0,0.088563079,1,0,0,0,0,0,0,0,0
1117,1117,1,2,47,13,1117,2,0.038839968,0.03103,0,0,0.069869968,1,0,0,0,0,0,0,0,0
1118,1118,1,2,47,14,1118,2,0.0344422,0.03103,0,0,0.0654722,1,0,1,0,0,0,0,1,0
1119,1119,1,2,47,15,1119,2,0.032689355,0.03103,0,0,0.063719355,1,0,1,0,0,0,0,1,0
1120,1120,1,2,47,16,1120,2,0.03252144,0.03103,0,0,0.06355144,1,0,1,0,0,0,0,1,0
1121,1121,1,2,47,17,1121,2,0.035554744,0.03103,0,0,0.066584744,1,0,1,0,0,0,0,1,0
1122,1122,1,2,47,18,1122,2,0.059616527,0.03103,0,0,0.090646527,1,0,1,0,0,1,0,1,0
1123,1123,1,2,47,19,1123,2,0.071214446,0.03103,0,0,0.102244446,1,0,0,0,0,1,0,0,0
1124,1124,1,2,47,20,1124,2,0.066465074,0.03103,0,0,0.097495074,1,0,0,0,0,0,0,0,0
1125,1125,1,2,47,21,1125,2,0.055775056,0.03103,0,0,0.086805056,1,0,0,0,0,0,0,0,0
1126,1126,1,2,47,22,1126,2,0.038724508,0.03103,0,0,0.069754508,1,0,0,0,0,0,0,0,0
1127,1127,1,2,47,23,1127,2,0.034095822,0.03103,0,0,0.065125822,1,0,0,0,0,0,0,0,0
1128,1128,1,2,47,24,1128,2,0.018479402,0.03103,0,0,0.049509402,1,0,0,0,0,0,0,0,0
1129,1129,1,2,48,1,1129,2,0.022163314,0.03103,0,0,0.053193314,1,0,0,0,0,0,0,0,0
1130,1130,1,2,48,2,1130,2,0.021894502,0.03103,0,0,0.052924502,1,0,0,0,0,0,0,0,0
1131,1131,1,2,48,3,1131,2,0.020988437,0.03103,0,0,0.052018437,1,0,0,0,0,0,0,0,0
1132,1132,1,2,48,4,1132,2,0.021008363,0.03103,0,0,0.052038363,1,0,0,0,0,0,0,0,0
1133,1133,1,2,48,5,1133,2,0.021297101,0.03103,0,0,0.052327101,1,0,0,0,0,0,0,0,0
1134,1134,1,2,48,6,1134,2,0.02749008,0.03103,0,0,0.05852008,1,0,0,0,0,0,0,0,0
1135,1135,1,2,48,7,1135,2,0.029147863,0.03103,0,0,0.060177863,1,0,0,0,0,0,0,0,0
1136,1136,1,2,48,8,1136,2,0.102943445,0.03103,0,0,0.133973445,1,0,0,0,0,0,0,0,0
1137,1137,1,2,48,9,1137,2,0.106706234,0.03103,0,0,0.137736234,1,0,0,0,0,0,0,0,0
1138,1138,1,2,48,10,1138,2,0.099117701,0.03103,0,0,0.130147701,1,0,0,0,0,0,0,0,0
1139,1139,1,2,48,11,1139,2,0.080613505,0.03103,0,0,0.111643505,1,0,0,0,0,0,0,0,0
1140,1140,1,2,48,12,1140,2,0.095738068,0.03103,0,0,0.126768068,1,0,0,0,0,0,0,0,0
1141,1141,1,2,48,13,1141,2,0.098251803,0.03103,0,0,0.129281803,1,0,0,0,0,0,0,0,0
1142,1142,1,2,48,14,1142,2,0.07521338,0.03103,0,0,0.10624338,1,0,1,0,0,0,0,1,0
1143,1143,1,2,48,15,1143,2,0.070075675,0.03103,0,0,0.101105675,1,0,1,0,0,0,0,1,0
1144,1144,1,2,48,16,1144,2,0.066732722,0.03103,0,0,0.097762722,1,0,1,0,0,0,0,1,0
1145,1145,1,2,48,17,1145,2,0.104722518,0.03103,0,0,0.135752518,1,0,1,0,0,0,0,1,0
1146,1146,1,2,48,18,1146,2,0.119826079,0.03103,0,0,0.150856079,1,0,1,0,0,1,0,1,0
1147,1147,1,2,48,19,1147,2,0.155664197,0.03103,0,0,0.186694197,1,0,0,0,0,1,0,0,0
1148,1148,1,2,48,20,1148,2,0.137364644,0.03103,0,0,0.168394644,1,0,0,0,0,0,0,0,0
1149,1149,1,2,48,21,1149,2,0.116231205,0.03103,0,0,0.147261205,1,0,0,0,0,0,0,0,0
1150,1150,1,2,48,22,1150,2,0.075050691,0.03103,0,0,0.106080691,1,0,0,0,0,0,0,0,0
1151,1151,1,2,48,23,1151,2,0.068459291,0.03103,0,0,0.099489291,1,0,0,0,0,0,0,0,0
1152,1152,1,2,48,24,1152,2,0.019265974,0.03103,0,0,0.050295974,1,0,0,0,0,0,0,0,0
1153,1153,1,2,49,1,1153,2,0.01880796,0.03103,0,0,0.04983796,1,0,0,0,0,0,0,0,0
1154,1154,1,2,49,2,1154,2,0.018429618,0.03103,0,0,0.049459618,1,0,0,0,0,0,0,0,0
1155,1155,1,2,49,3,1155,2,0.01701079,0.03103,0,0,0.04804079,1,0,0,0,0,0,0,0,0
1156,1156,1,2,49,4,1156,2,0.017209924,0.03103,0,0,0.048239924,1,0,0,0,0,0,0,0,0
1157,1157,1,2,49,5,1157,2,0.018225487,0.03103,0,0,0.049255487,1,0,0,0,0,0,0,0,0
1158,1158,1,2,49,6,1158,2,0.01952982,0.03103,0,0,0.05055982,1,0,0,0,0,0,0,0,0
1159,1159,1,2,49,7,1159,2,0.025897041,0.03103,0,0,0.056927041,1,0,0,0,0,0,0,0,0
1160,1160,1,2,49,8,1160,2,0.113775199,0.03103,0,0,0.144805199,1,0,0,0,0,0,0,0,0
1161,1161,1,2,49,9,1161,2,0.128044316,0.03103,0,0,0.159074316,1,0,0,0,0,0,0,0,0
1162,1162,1,2,49,10,1162,2,0.116866232,0.03103,0,0,0.147896232,1,0,0,0,0,0,0,0,0
1163,1163,1,2,49,11,1163,2,0.121106537,0.03103,0,0,0.152136537,1,0,0,0,0,0,0,0,0
1164,1164,1,2,49,12,1164,2,0.12120627,0.03103,0,0,0.15223627,1,0,0,0,0,0,0,0,0
1165,1165,1,2,49,13,1165,2,0.106674732,0.03103,0,0,0.137704732,1,0,0,0,0,0,0,0,0
1166,1166,1,2,49,14,1166,2,0.104061263,0.03103,0,0,0.135091263,1,0,1,0,0,0,0,1,0
1167,1167,1,2,49,15,1167,2,0.096121126,0.03103,0,0,0.127151126,1,0,1,0,0,0,0,1,0
1168,1168,1,2,49,16,1168,2,0.094630751,0.03103,0,0,0.125660751,1,0,1,0,0,0,0,1,0
1169,1169,1,2,49,17,1169,2,0.101631485,0.03103,0,0,0.132661485,1,0,1,0,0,0,0,1,0
1170,1170,1,2,49,18,1170,2,0.107855505,0.03103,0,0,0.138885505,1,0,1,0,0,1,0,1,0
1171,1171,1,2,49,19,1171,2,0.145840076,0.03103,0,0,0.176870076,1,0,0,0,0,1,0,0,0
1172,1172,1,2,49,20,1172,2,0.123767234,0.03103,0,0,0.154797234,1,0,0,0,0,0,0,0,0
1173,1173,1,2,49,21,1173,2,0.107902734,0.03103,0,0,0.138932734,1,0,0,0,0,0,0,0,0
1174,1174,1,2,49,22,1174,2,0.09533396,0.03103,0,0,0.12636396,1,0,0,0,0,0,0,0,0
1175,1175,1,2,49,23,1175,2,0.091728633,0.03103,0,0,0.122758633,1,0,0,0,0,0,0,0,0
1176,1176,1,2,49,24,1176,2,0.018489365,0.03103,0,0,0.049519365,1,0,0,0,0,0,0,0,0
1177,1177,1,2,50,1,1177,2,0.021436488,0.03103,0,0,0.052466488,0,0,0,0,0,0,0,0,0
1178,1178,1,2,50,2,1178,2,0.02042589,0.03103,0,0,0.05145589,0,0,0,0,0,0,0,0,0
1179,1179,1,2,50,3,1179,2,0.02073952,0.03103,0,0,0.05176952,0,0,0,0,0,0,0,0,0
1180,1180,1,2,50,4,1180,2,0.019753846,0.03103,0,0,0.050783846,0,0,0,0,0,0,0,0,0
1181,1181,1,2,50,5,1181,2,0.019863344,0.03103,0,0,0.050893344,0,0,0,0,0,0,0,0,0
1182,1182,1,2,50,6,1182,2,0.020241717,0.03103,0,0,0.051271717,0,0,0,0,0,0,0,0,0
1183,1183,1,2,50,7,1183,2,0.02207371,0.03103,0,0,0.05310371,0,0,0,0,0,0,0,0,0
1184,1184,1,2,50,8,1184,2,0.024916301,0.03103,0,0,0.055946301,0,0,0,0,0,0,0,0,0
1185,1185,1,2,50,9,1185,2,0.036266801,0.03103,0,0,0.067296801,0,0,0,0,0,0,0,0,0
1186,1186,1,2,50,10,1186,2,0.039313523,0.03103,0,0,0.070343523,0,0,0,0,0,0,0,0,0
1187,1187,1,2,50,11,1187,2,0.041693134,0.03103,0,0,0.072723134,0,0,0,0,0,0,0,0,0
1188,1188,1,2,50,12,1188,2,0.029322105,0.03103,0,0,0.060352105,0,0,0,0,0,0,0,0,0
1189,1189,1,2,50,13,1189,2,0.030168391,0.03103,0,0,0.061198391,0,0,0,0,0,0,0,0,0
1190,1190,1,2,50,14,1190,2,0.025394241,0.03103,0,0,0.056424241,0,0,1,0,0,0,0,1,0
1191,1191,1,2,50,15,1191,2,0.025583412,0.03103,0,0,0.056613412,0,0,1,0,0,0,0,1,0
1192,1192,1,2,50,16,1192,2,0.024821731,0.03103,0,0,0.055851731,0,0,1,0,0,0,0,1,0
1193,1193,1,2,50,17,1193,2,0.024821731,0.03103,0,0,0.055851731,0,0,1,0,0,0,0,1,0
1194,1194,1,2,50,18,1194,2,0.033897153,0.03103,0,0,0.064927153,0,0,1,0,0,1,0,1,0
